"","Entry","Yield","SE","CI_L","CI_U"
"1732","MON202674-MON101065-MON101082-MON101068",183.080500001636,13.7546881398083,156.116857320671,210.044142682601
"1733","MON202675-MON101065-MON101082-MON101068",188.323800001636,13.7546881398083,161.360157320671,215.287442682601
"1734","MON202676-MON101065-MON101082-MON101068",194.920225001636,13.7546881398083,167.956582320671,221.883867682601
"1735","MON202677-MON101065-MON101082-MON101068",187.110375001636,13.7546881398083,160.146732320671,214.074017682601
"1736","MON202678-MON101065-MON101082-MON101068",188.888125001636,13.7546881398083,161.924482320671,215.851767682601
"1737","MON202679-MON101065-MON101082-MON101068",196.579775001636,13.7546881398083,169.616132320671,223.543417682601
"1738","MON202680-MON101065-MON101082-MON101068",190.037325001636,13.7546881398083,163.073682320671,217.000967682601
"1739","MON202681-MON101065-MON101082-MON101068",189.523425001636,13.7546881398083,162.559782320671,216.487067682601
"1740","MON202682-MON101065-MON101082-MON101068",180.598875001636,13.7546881398083,153.635232320671,207.562517682601
"1741","MON202683-MON101065-MON101082-MON101068",190.122400001636,13.7546881398083,163.158757320671,217.086042682601
"1742","MON202684-MON101065-MON101082-MON101068",194.988650001636,13.7546881398083,168.025007320671,221.952292682601
"1743","MON202685-MON101065-MON101082-MON101068",197.3337992693,14.2724220108878,169.355230552811,225.31236798579
"1744","MON202686-MON101065-MON101082-MON101068",181.214425001636,13.7546881398083,154.250782320671,208.178067682601
"1745","MON202687-MON101065-MON101082-MON101068",188.856400001636,13.7546881398083,161.892757320671,215.820042682601
"1746","MON202688-MON101065-MON101082-MON101068",189.375025001636,13.7546881398083,162.411382320671,216.338667682601
"1747","MON202689-MON101065-MON101082-MON101068",194.245775001636,13.7546881398083,167.282132320671,221.209417682601
"1748","MON202690-MON101065-MON101082-MON101068",180.678800001636,13.7546881398083,153.715157320671,207.642442682601
"1749","MON202691-MON101065-MON101082-MON101068",190.257625001636,13.7546881398083,163.293982320671,217.221267682601
"1750","MON202692-MON101065-MON101082-MON101068",191.586249710568,15.2552600673169,161.681000149159,221.491499271978
"1751","MON202693-MON101065-MON101082-MON101068",195.107532602634,14.2724220108878,167.128963886144,223.086101319124
"1752","MON202694-MON101065-MON101082-MON101068",190.370175001636,13.7546881398083,163.406532320671,217.333817682601
"1753","MON202695-MON101065-MON101082-MON101068",188.733750001636,13.7546881398083,161.770107320671,215.697392682601
"1754","MON202696-MON101065-MON101082-MON101068",190.906950001636,13.7546881398083,163.943307320671,217.870592682601
"1755","MON202697-MON101065-MON101082-MON101068",190.308100001636,13.7546881398083,163.344457320671,217.271742682601
"1756","MON202698-MON101065-MON101082-MON101068",192.277725001636,13.7546881398083,165.314082320671,219.241367682601
"1757","MON202699-MON101065-MON101082-MON101068",199.613675001636,13.7546881398083,172.650032320671,226.577317682601
"1758","MON202700-MON101065-MON101082-MON101068",180.747250001636,13.7546881398083,153.783607320671,207.710892682601
"1759","MON202701-MON101065-MON101082-MON101068",186.001675001636,13.7546881398083,159.038032320671,212.965317682601
"1760","MON202702-MON101065-MON101082-MON101068",193.331875001636,13.7546881398083,166.368232320671,220.295517682601
"1761","MON202703-MON101065-MON101082-MON101068",188.925325001636,13.7546881398083,161.961682320671,215.888967682601
"1762","MON202704-MON101065-MON101082-MON101068",193.166400001636,13.7546881398083,166.202757320671,220.130042682601
"1763","MON202705-MON101065-MON101082-MON101068",182.119675001636,13.7546881398083,155.156032320671,209.083317682601
"1764","MON202706-MON101065-MON101082-MON101068",196.936950001636,13.7546881398083,169.973307320671,223.900592682601
"1765","MON202707-MON101065-MON101082-MON101068",179.686925001636,13.7546881398083,152.723282320671,206.650567682601
"1766","MON202708-MON101065-MON101082-MON101068",184.861625001636,13.7546881398083,157.897982320671,211.825267682601
"1767","MON202709-MON101065-MON101082-MON101068",186.262450001636,13.7546881398083,159.298807320671,213.226092682601
"1768","MON202710-MON101065-MON101082-MON101068",176.387750001636,13.7546881398083,149.424107320671,203.351392682601
"1769","MON202711-MON101065-MON101082-MON101068",174.325150001636,13.7546881398083,147.361507320671,201.288792682601
"1770","MON202712-MON101065-MON101082-MON101068",192.874775001636,13.7546881398083,165.911132320671,219.838417682601
"1771","MON202713-MON101065-MON101082-MON101068",192.703250001636,13.7546881398083,165.739607320671,219.666892682601
"1772","MON202714-MON101065-MON101082-MON101068",196.161400001636,13.7546881398083,169.197757320671,223.125042682601
"1773","MON202715-MON101065-MON101082-MON101068",181.171925001636,13.7546881398083,154.208282320671,208.135567682601
"1774","MON202716-MON101065-MON101082-MON101068",188.799425001636,13.7546881398083,161.835782320671,215.763067682601
"1775","MON202717-MON101065-MON101082-MON101068",179.753700001636,13.7546881398083,152.790057320671,206.717342682601
"1776","MON202718-MON101065-MON101082-MON101068",178.002475001636,13.7546881398083,151.038832320671,204.966117682601
"1777","MON202719-MON101065-MON101082-MON101068",187.780950001636,13.7546881398083,160.817307320671,214.744592682601
"1778","MON202720-MON101065-MON101082-MON101068",176.199725001636,13.7546881398083,149.236082320671,203.163367682601
"1779","MON202721-MON101065-MON101082-MON101068",186.626900001636,13.7546881398083,159.663257320671,213.590542682601
"1780","MON202722-MON101065-MON101082-MON101068",196.493450001636,13.7546881398083,169.529807320671,223.457092682601
"1781","MON202723-MON101065-MON101082-MON101068",193.565650001636,13.7546881398083,166.602007320671,220.529292682601
"1782","MON202724-MON101065-MON101082-MON101068",185.188250001636,13.7546881398083,158.224607320671,212.151892682601
"1783","MON202725-MON101065-MON101082-MON101068",181.355325001636,13.7546881398083,154.391682320671,208.318967682601
"1784","MON202726-MON101065-MON101082-MON101068",187.342025001636,13.7546881398083,160.378382320671,214.305667682601
"1785","MON202727-MON101065-MON101082-MON101068",180.226250001636,13.7546881398083,153.262607320671,207.189892682601
"1786","MON202728-MON101065-MON101082-MON101068",181.248525001636,13.7546881398083,154.284882320671,208.212167682601
"1787","MON202729-MON101065-MON101082-MON101068",168.754175001636,13.7546881398083,141.790532320671,195.717817682601
"1788","MON202730-MON101065-MON101082-MON101068",188.375400001636,13.7546881398083,161.411757320671,215.339042682601
"1789","MON202731-MON101065-MON101082-MON101068",185.168325001636,13.7546881398083,158.204682320671,212.131967682601
"1790","MON202732-MON101065-MON101082-MON101068",189.698400001636,13.7546881398083,162.734757320671,216.662042682601
"1791","MON202733-MON101065-MON101082-MON101068",197.076400001636,13.7546881398083,170.112757320671,224.040042682601
"1792","MON202734-MON101065-MON101082-MON101068",188.256950001636,13.7546881398083,161.293307320671,215.220592682601
"1793","MON202735-MON101065-MON101082-MON101068",184.005050001636,13.7546881398083,157.041407320671,210.968692682601
"1794","MON202736-MON101065-MON101082-MON101068",194.949250001636,13.7546881398083,167.985607320671,221.912892682601
"1795","MON202737-MON101065-MON101082-MON101068",185.830575001636,13.7546881398083,158.866932320671,212.794217682601
"1796","MON202738-MON101065-MON101082-MON101068",194.905178200873,14.2724192626335,166.926614871852,222.883741529895
"1797","MON202739-MON101065-MON101082-MON101068",188.645650001636,13.7546881398083,161.682007320671,215.609292682601
"1798","MON202740-MON101065-MON101082-MON101068",188.810375001636,13.7546881398083,161.846732320671,215.774017682601
"1799","MON202741-MON101065-MON101082-MON101068",190.886525001636,13.7546881398083,163.922882320671,217.850167682601
"1800","MON202742-MON101065-MON101082-MON101068",182.886311534207,14.2724192626335,154.907748205185,210.864874863228
"1801","MON202743-MON101065-MON101082-MON101068",188.970911534207,14.2724192626335,160.992348205185,216.949474863228
"1802","MON202744-MON101065-MON101082-MON101068",186.949975001636,13.7546881398083,159.986332320671,213.913617682601
"1803","MON202745-MON101065-MON101082-MON101068",195.656425001636,13.7546881398083,168.692782320671,222.620067682601
"1804","MON202746-MON101065-MON101082-MON101068",184.104325001636,13.7546881398083,157.140682320671,211.067967682601
"1805","MON202747-MON101065-MON101082-MON101068",191.161875001636,13.7546881398083,164.198232320671,218.125517682601
"1806","MON202748-MON101065-MON101082-MON101068",179.503975001636,13.7546881398083,152.540332320671,206.467617682601
"1807","MON202749-MON101065-MON101082-MON101068",188.263750001636,13.7546881398083,161.300107320671,215.227392682601
"1808","MON202750-MON101065-MON101082-MON101068",173.094411534207,14.2724192626335,145.115848205185,201.072974863228
"1809","MON202751-MON101065-MON101082-MON101068",184.083100001636,13.7546881398083,157.119457320671,211.046742682601
"1810","MON202752-MON101065-MON101082-MON101068",186.837950001636,13.7546881398083,159.874307320671,213.801592682601
"1811","MON202753-MON101065-MON101082-MON101068",183.348850001636,13.7546881398083,156.385207320671,210.312492682601
"1812","MON202754-MON101065-MON101082-MON101068",179.796600001636,13.7546881398083,152.832957320671,206.760242682601
"1813","MON202755-MON101065-MON101082-MON101068",178.552311534207,14.2724192626335,150.573748205185,206.530874863228
"1814","MON202756-MON101065-MON101082-MON101068",191.657100001636,13.7546881398083,164.693457320671,218.620742682601
"1815","MON202757-MON101065-MON101082-MON101068",193.641725001636,13.7546881398083,166.678082320671,220.605367682601
"1816","MON202758-MON101065-MON101082-MON101068",190.278900001636,13.7546881398083,163.315257320671,217.242542682601
"1817","MON202759-MON101065-MON101082-MON101068",173.813225001636,13.7546881398083,146.849582320671,200.776867682601
"1818","MON202760-MON101065-MON101082-MON101068",199.412875001636,13.7546881398083,172.449232320671,226.376517682601
"1819","MON202761-MON101065-MON101082-MON101068",195.303650001636,13.7546881398083,168.340007320671,222.267292682601
"1820","MON202762-MON101065-MON101082-MON101068",194.549300001636,13.7546881398083,167.585657320671,221.512942682601
"1821","MON202763-MON101065-MON101082-MON101068",204.619250001636,13.7546881398083,177.655607320671,231.582892682601
"1822","MON202764-MON101065-MON101082-MON101068",183.426500001636,13.7546881398083,156.462857320671,210.390142682601
"1823","MON202765-MON101065-MON101082-MON101068",191.889925001636,13.7546881398083,164.926282320671,218.853567682601
"1824","MON202766-MON101065-MON101082-MON101068",190.622950001636,13.7546881398083,163.659307320671,217.586592682601
"1825","MON202767-MON101065-MON101082-MON101068",185.664000001636,13.7546881398083,158.700357320671,212.627642682601
"1826","MON202768-MON101065-MON101082-MON101068",195.401578200873,14.2724192626335,167.423014871852,223.380141529895
"1827","MON202769-MON101065-MON101082-MON101068",181.383475001636,13.7546881398083,154.419832320671,208.347117682601
"1828","MON202770-MON101065-MON101082-MON101068",188.419600001636,13.7546881398083,161.455957320671,215.383242682601
"1829","MON202771-MON101065-MON101082-MON101068",184.277050001636,13.7546881398083,157.313407320671,211.240692682601
"1830","MON202772-MON101065-MON101082-MON101068",187.213025001636,13.7546881398083,160.249382320671,214.176667682601
"1831","MON202773-MON101065-MON101082-MON101068",187.967325001636,13.7546881398083,161.003682320671,214.930967682601
"1832","MON202774-MON101065-MON101082-MON101068",181.968450001636,13.7546881398083,155.004807320671,208.932092682601
"1833","MON202775-MON101065-MON101082-MON101068",186.099100001636,13.7546881398083,159.135457320671,213.062742682601
"1834","MON202776-MON101065-MON101082-MON101068",189.917250001636,13.7546881398083,162.953607320671,216.880892682601
"1835","MON202777-MON101065-MON101082-MON101068",189.173275001636,13.7546881398083,162.209632320671,216.136917682601
"1836","MON202778-MON101065-MON101082-MON101068",191.389450001636,13.7546881398083,164.425807320671,218.353092682601
"1837","MON202779-MON101065-MON101082-MON101068",191.673950001636,13.7546881398083,164.710307320671,218.637592682601
"1838","MON202780-MON101065-MON101082-MON101068",189.217200001636,13.7546881398083,162.253557320671,216.180842682601
"1839","MON202781-MON101065-MON101082-MON101068",190.307975001636,13.7546881398083,163.344332320671,217.271617682601
"1840","MON202782-MON101065-MON101082-MON101068",186.626675001636,13.7546881398083,159.663032320671,213.590317682601
"1841","MON202783-MON101065-MON101082-MON101068",191.109900001636,13.7546881398083,164.146257320671,218.073542682601
"1842","MON202784-MON101065-MON101082-MON101068",190.798325001636,13.7546881398083,163.834682320671,217.761967682601
"1843","MON202785-MON101065-MON101082-MON101068",174.525225001636,13.7546881398083,147.561582320671,201.488867682601
"1844","MON202786-MON101065-MON101082-MON101068",184.337125001636,13.7546881398083,157.373482320671,211.300767682601
"1845","MON202787-MON101065-MON101082-MON101068",179.533325001636,13.7546881398083,152.569682320671,206.496967682601
"1846","MON202788-MON101065-MON101082-MON101068",175.452700001636,13.7546881398083,148.489057320671,202.416342682601
"1847","MON202789-MON101065-MON101082-MON101068",190.658600001636,13.7546881398083,163.694957320671,217.622242682601
"1848","MON202790-MON101065-MON101082-MON101068",188.914800001636,13.7546881398083,161.951157320671,215.878442682601
"1849","MON202791-MON101065-MON101082-MON101068",185.387025001636,13.7546881398083,158.423382320671,212.350667682601
"1850","MON202792-MON101065-MON101082-MON101068",185.305825001636,13.7546881398083,158.342182320671,212.269467682601
